"id","code","name"
gtin_50463403,"50463403","Cocombro atena enlatado o envasado"
gtin_50463404,"50463404","Cocombro blanco lungo de parigi enlatado o envasado"
gtin_50463405,"50463405","Cocombro verde burpless buen sabor enlatado o envasado"
gtin_50463406,"50463406","Cocombro chicago pickling enlatado o envasado"
gtin_50463407,"50463407","Cocombro manzana cristal enlatado o envasado"
gtin_50463408,"50463408","Cocombro limón cristal enlatado o envasado"
gtin_50463409,"50463409","Cocombro danimas enlatado o envasado"
gtin_50463410,"50463410","Cocombro gherkin enlatado o envasado"
gtin_50463411,"50463411","Cocombro hokus enlatado o envasado"
gtin_50463412,"50463412","Cocombro japonés enlatado o envasado"
gtin_50463413,"50463413","Cocombro karela enlatado o envasado"
gtin_50463414,"50463414","Cocombro korila enlatado o envasado"
gtin_50463415,"50463415","Cocombro verde largo mejorado enlatado o envasado"
gtin_50463416,"50463416","Cocombro mas mercado enlatado o envasado"
gtin_50463417,"50463417","Cocombro enano enlatado o envasado"
gtin_50463418,"50463418","Cocombro pickling nacional enlatado o envasado"
gtin_50463419,"50463419","Cocombro persa enlatado o envasado"
gtin_50463420,"50463420","Cocombro telégrafo enlatado o envasado"
gtin_50463421,"50463421","Cocombro telégrafo mejorado enlatado o envasado"
gtin_50463422,"50463422","Cocombro vert de massy cornichon enlatado o envasado"
gtin_50463423,"50463423","Cocombro yamato enlatado o envasado"
gtin_50463500,"50463500","Berenjenas en lata o en frasco"
gtin_50463501,"50463501","Berenjena bambino enlatada o envasada"
gtin_50463502,"50463502","Berenjena  belleza negra enlatada o envasada"
gtin_50463503,"50463503","Berenjena  negra enorme enlatada o envasada"
gtin_50463504,"50463504","Berenjena  chino enlatada o envasada"
gtin_50463505,"50463505","Berenjena  huevo de pascua enlatada o envasada"
gtin_50463506,"50463506","Berenjena  filipino enlatada o envasada"
gtin_50463507,"50463507","Berenjena   mercado de florida enlatada o envasada"
gtin_50463508,"50463508","Berenjena  india enlatada o envasada"
gtin_50463509,"50463509","Berenjena  italiano enlatada o envasada"
gtin_50463510,"50463510","Berenjena  japonés enlatada o envasada"
gtin_50463511,"50463511","Berenjena  morado largo enlatada o envasada"
gtin_50463512,"50463512","Berenjena   rayas larga enlatada o envasada"
gtin_50463513,"50463513","Berenjena  mercado de dinero enlatada o envasada"
gtin_50463514,"50463514","Berenjena  ova enlatada o envasada"
gtin_50463515,"50463515","Berenjena   arveja enlatada o envasada"
gtin_50463516,"50463516","Berenjena  tom bajito enlatada o envasada"
gtin_50463517,"50463517","Berenjena  siciliano enlatada o envasada"
gtin_50463518,"50463518","Berenjena  tailandés enlatada o envasada"
gtin_50463519,"50463519","Berenjena  violeta de florencia enlatada o envasada"
gtin_50463520,"50463520","Berenjena  blanco enlatada o envasada"
gtin_50463600,"50463600","Endivias en lata o en frasco"
gtin_50463601,"50463601","Endivias witloof de brucelas orgánica enlatadas o envasadas"
gtin_50463602,"50463602","Endivias francocastel orgánica enlatadas o envasadas"
gtin_50463603,"50463603","Endivias catalogna de galantina orgánica enlatadas o envasadas"
gtin_50463604,"50463604","Endivias chioggia orgánica enlatadas o envasadas"
gtin_50463605,"50463605","Endivias grumolo verde orgánica enlatadas o envasadas"
gtin_50463606,"50463606","Endivias raíz larga magdeburg orgánica enlatadas o envasadas"
gtin_50463607,"50463607","Endivias palla rosa zorzi precoce orgánica enlatadas o envasadas"
gtin_50463608,"50463608","Endivias radice amare orgánica enlatadas o envasadas"
gtin_50463609,"50463609","Endivias rosa de traviso orgánica enlatadas o envasadas"
gtin_50463610,"50463610","Endivias  rosa de verona orgánica enlatadas o envasadas"
gtin_50463611,"50463611","Endivias soncino orgánica enlatadas o envasadas"
gtin_50463612,"50463612","Endivias sugarthi orgánica enlatadas o envasadas"
gtin_50463613,"50463613","Endivias verona orgánica enlatadas o envasadas"
gtin_50463614,"50463614","Endivias witloof zoom orgánica enlatadas o envasadas"
gtin_50463700,"50463700","Hinojos en lata o en frasco"
gtin_50463701,"50463701","Hinojo cantino enlatado o envasado"
gtin_50463702,"50463702","Hinojo fino enlatado o envasado"
gtin_50463703,"50463703","Hinojoherald enlatado o envasado"
gtin_50463704,"50463704","Hinojo perfección enlatado o envasado"
gtin_50463705,"50463705","Hinojo sirio enlatado o envasado"
gtin_50463706,"50463706","Hinojo florencia dulce enlatado o envasado"
gtin_50463707,"50463707","Hinojo tardo enlatado o envasado"
gtin_50463800,"50463800","Ajos en lata o en frasco"
gtin_50463801,"50463801","Ajo tarde california enlatado o envasado"
gtin_50463802,"50463802","Ajo tallos chinos enlatado o envasado"
gtin_50463803,"50463803","Ajo cebollin  enlatado o envasado"
gtin_50463804,"50463804","Ajo germidor enlatado o envasado"
gtin_50463805,"50463805","Ajo guardado largo enlatado o envasado"
gtin_50463806,"50463806","Ajo ramson enlatado o envasado"
gtin_50463807,"50463807","Ajo rocambola enlatado o envasado"
gtin_50463808,"50463808","Ajo rosa de lautrec enlatado o envasado"
gtin_50463809,"50463809","Ajo solent blanco enlatado o envasado"
gtin_50463810,"50463810","Ajo morado español enlatado o envasado"
gtin_50463811,"50463811","Ajo valentina italiana enlatado o envasado"
gtin_50463900,"50463900","Calabazas en lata o en frasco"
gtin_50463901,"50463901","Petula enlatada o envasada"
gtin_50463902,"50463902","Melon amargo enlatado o envasado"
gtin_50463903,"50463903","Botella calabaza enlatada o envasada"
gtin_50463904,"50463904","Calabash gounds enlatada o envasada"
gtin_50463905,"50463905","Melón peludo enlatado o envasado"
gtin_50463906,"50463906","Calabaza amarga enlatada o envasada"
gtin_50463907,"50463907","Loofah suave enlatado o envasado"
gtin_50463908,"50463908","Serpiente de calabaza enlatada o envasada"
gtin_50463909,"50463909","Calabaza larga amarga enlatada o envasada"
gtin_50463910,"50463910","Calabaza tinda enlatada o envasada"
gtin_50463911,"50463911","Calabaza tindoori enlatada o envasada"
gtin_50464000,"50464000","Guisantes en lata o en frasco"
gtin_50464001,"50464001","Guisante chino enlatada o envasada"
gtin_50464002,"50464002","Guisante inglés enlatada o envasada"
gtin_50464003,"50464003","Guisante de jardín enlatada o envasada"
gtin_50464004,"50464004","Guisante nieve enlatada o envasada"
gtin_50464005,"50464005","Guisante snap dulce enlatada o envasada"
gtin_50464100,"50464100","Hierbas en lata o en frasco"
gtin_50464101,"50464101","Albahaca enlatada o envasada"
gtin_50464102,"50464102","Laurel enlatado o envasado"
gtin_50464103,"50464103","Borraja enlatada o envasada"
gtin_50464104,"50464104","Alcaravea enlatada o envasada"
gtin_50464105,"50464105","Perifollo enlatado o envasado"
gtin_50464106,"50464106","Cilantro enlatado o envasado"
gtin_50464107,"50464107","Chipolinos enlatado o envasado"
gtin_50464108,"50464108","Hoja de curry enlatada o envasada"
gtin_50464109,"50464109","Eneldo enlatado o envasado"
gtin_50464110,"50464110","Epazote enlatado o envasado"
gtin_50464111,"50464111","Fenogreco enlatado o envasado"
gtin_50464112,"50464112","Limonaria enlatada o envasada"
gtin_50464113,"50464113","Mejorana enlatada o envasada"
gtin_50464114,"50464114","Menta enlatada o envasada"
gtin_50464115,"50464115","Orégano enlatado o envasado"
gtin_50464116,"50464116","Pápalo enlatado o envasado"
gtin_50464117,"50464117","Pápalo delgado enlatado o envasado"
gtin_50464118,"50464118","Perilla enlatada o envasada"
gtin_50464119,"50464119","Recao  enlatado o envasado"
gtin_50464120,"50464120","Romero enlatado o envasado"
gtin_50464121,"50464121","Salvia enlatada o envasada"
gtin_50464122,"50464122","Salsifí enlatada o envasada"
gtin_50464123,"50464123","Satureja enlatada o envasada"
gtin_50464124,"50464124","Estragón enlatado o envasado"
gtin_50464125,"50464125","Tomillo enlatado o envasado"
gtin_50464126,"50464126","Tumeric enlatado o envasado"
gtin_50464127,"50464127","Verdolaga enlatada o envasada"
gtin_50464200,"50464200","Coles en lata o en frasco"
gtin_50464201,"50464201","Col rizada enlatada o envasada"
gtin_50464202,"50464202","Repollo verde enlatado o envasado"
gtin_50464300,"50464300","Colinabos en lata o en frasco"
gtin_50464301,"50464301","Colinabo estrella azur enlatado o envasado"
gtin_50464302,"50464302","Colinabo verde viena enlatado o envasado"
gtin_50464303,"50464303","Colinabo lanro enlatado o envasado"
gtin_50464304,"50464304","Colinabo viena morada enlatado o envasado"
gtin_50464305,"50464305","Colinabo trero rowel enlatado o envasado"
gtin_50464306,"50464306","Colinabo viena blanca enlatado o envasado"
gtin_50464400,"50464400","Puerros en lata o en frasco"
gtin_50464401,"50464401","Puerro cobra gigante otoño enlatado o envasado"
gtin_50464402,"50464402","Puerro otoño mamut 2 enlatado o envasado"
gtin_50464403,"50464403","Puerro blue de solaise enlatado o envasado"
gtin_50464404,"50464404","Puerro cortina enlatado o envasado"
gtin_50464405,"50464405","Puerro prelina enlatado o envasado"
gtin_50464406,"50464406","Puerro salvaje enlatado o envasado"
gtin_50464500,"50464500","Lentejas  en lata o en frasco"
gtin_50464501,"50464501","Lenteja beluga enlatada o envasada"
gtin_50464502,"50464502","Lenteja  verde francesa enlatada o envasada"
gtin_50464503,"50464503","Lenteja verde enlatada o envasada"
gtin_50464504,"50464504","Lenteja crimson pequeña enlatada o envasada"
gtin_50464505,"50464505","Lenteja pardina española enlatada o envasada"
gtin_50464506,"50464506","Lenteja roja separada enlatada o envasada"
gtin_50464507,"50464507","Lenteja amarilla separad enlatada o envasada"
gtin_50464508,"50464508","Lenteja tarahumara rosada enlatada o envasada"
gtin_50464600,"50464600","Lechugas en lata o en frasco"
gtin_50464601,"50464601","Lechuga  bibb enlatada o envasada"
gtin_50464602,"50464602","Lechuga  boston enlatada o envasada"
gtin_50464603,"50464603","Lechuga frisee enlatada o envasada"
gtin_50464604,"50464604","Lechuga rosa lola enlatada o envasada"
gtin_50464605,"50464605","Lechuga  mixta masculina enlatada o envasada"
gtin_50464606,"50464606","Lechuga mizuna enlatada o envasada"
gtin_50464607,"50464607","Lechuga hoja roja enlatada o envasada"
gtin_50464608,"50464608","Lechuga oja roja roble enlatada o envasada"
gtin_50464609,"50464609","Lechuga romana ruby enlatada o envasada"
gtin_50464610,"50464610","Lechuga romana bebé roja enlatada o envasada"
gtin_50464611,"50464611","Lechuga cabeza de mantequilla enlatada o envasada"
gtin_50464612,"50464612","Lechuga china enlatada o envasada"
gtin_50464613,"50464613","Lechuga cabeza tostada enlatada o envasada"
gtin_50464614,"50464614","Lechuga hoja verde enlatada o envasada"
gtin_50464615,"50464615","Lechuga iceberg enlatada o envasada"
gtin_50464616,"50464616","Lechuga cordero enlatada o envasada"
gtin_50464617,"50464617","Lechuga hoja suelta enlatada o envasada"
gtin_50464618,"50464618","Lechuga mache enlatada o envasada"
gtin_50464619,"50464619","Lechuga boston roja enlatada o envasada"
gtin_50464620,"50464620","Lechuga cabeza roja enlatada o envasada"
gtin_50464621,"50464621","Lechuga romana enlatada o envasada"
gtin_50464622,"50464622","Lechuga mostza roja rusa enlatada o envasada"
gtin_50464623,"50464623","Lechuga tatsoi enlatada o envasada"
gtin_50464700,"50464700","Ñames en lata o en frasco"
gtin_50464701,"50464701","Ñame amarilla enlatada o envasada"
gtin_50464702,"50464702","Ñame blanca enlatada o envasada"
gtin_50464703,"50464703","Ñame coco enlatada o envasada"
gtin_50464704,"50464704","Ñame eddoes enlatada o envasada"
gtin_50464705,"50464705","Ñame isleña enlatada o envasada"
gtin_50464706,"50464706","Ñame lila enlatada o envasada"
gtin_50464800,"50464800","Hongos o champiñones en lata o en frasco"
gtin_50464801,"50464801","Champiñón trompeta negra enlatado o envasado"
gtin_50464802,"50464802","Champiñón carmelito enlatado o envasado"
gtin_50464803,"50464803","Champiñón  enlatado o envasado"
gtin_50464804,"50464804","Champiñón chanterelle enlatado o envasado"
gtin_50464805,"50464805","Champiñón cremini enlatado o envasado"
gtin_50464806,"50464806","Champiñón enoki enlatado o envasado"
gtin_50464807,"50464807","Champiñón puercoespín enlatado o envasado"
gtin_50464808,"50464808","Champiñón gallina del bosque enlatado o envasado"
gtin_50464809,"50464809","Champiñón langosta enlatado o envasado"
gtin_50464810,"50464810","Champiñón morels enlatado o envasado"
gtin_50464811,"50464811","Champiñón ostra enlatado o envasado"
gtin_50464812,"50464812","Champiñón pleurotus enlatado o envasado"
gtin_50464813,"50464813","Champiñón pompom enlatado o envasado"
gtin_50464814,"50464814","Champiñón porcieni enlatado o envasado"
gtin_50464815,"50464815","Champiñón portobello enlatado o envasado"
gtin_50464816,"50464816","Champiñón shitake enlatado o envasado"
gtin_50464817,"50464817","Champiñón shimeji enlatado o envasado"
gtin_50464818,"50464818","Champiñón san jorge enlatado o envasado"
gtin_50464819,"50464819","Champiñón blanco enlatado o envasado"
gtin_50464820,"50464820","Champiñón tompeta blanca enlatado o envasado"
gtin_50464821,"50464821","Champiñón woodear enlatado o envasado"
gtin_50464900,"50464900","Mostazas en lata o en frasco"
gtin_50464901,"50464901","Mostaza bambú  enlatada o envasada"
gtin_50464902,"50464902","Mostaza ajo enlatada o envasada"
gtin_50464903,"50464903","Mostaza hoja gigante enlatada o envasada"
gtin_50464904,"50464904","Mostaza rojo en nieve enlatada o envasada"
gtin_50464905,"50464905","Mostaza sureño enlatada o envasada"
gtin_50464906,"50464906","Mostaza corazón envuelto enlatada o envasada"
gtin_50465000,"50465000","Solanáceas (nightshades) en lata o en frasco"
gtin_50465001,"50465001","Lámpara china enlatada o envasada"
gtin_50465002,"50465002","Mora de jardín"
gtin_50465003,"50465003","Naranjilla orgánica enlatadas o envasadas"
gtin_50465004,"50465004","Tomatillo enlatada o envasada"
gtin_50465100,"50465100","Okras en lata o en frasco"
gtin_50465101,"50465101","Okra artista enlatada o envasada"
gtin_50465102,"50465102","Okra vinotinto enlatada o envasada"
gtin_50465103,"50465103","Okra sin columna clemson enlatada o envasada"
gtin_50465104,"50465104","Okra verde enano vaina larga enlatada o envasada"
gtin_50465105,"50465105","Okra  mamut sin columna enlatada o envasada"
gtin_50465106,"50465106","Okra terciopelo rojo enlatada o envasada"
gtin_50465107,"50465107","Okra estrella de david reliquia enlatada o envasada"
gtin_50465200,"50465200","Cebollas en lata o en frasco"
gtin_50465201,"50465201","Cebolla albion enlatada o envasada"
gtin_50465202,"50465202","Cebolla alisia craig enlatada o envasada"
gtin_50465203,"50465203","Cebolla hirviendo enlatada o envasada"
gtin_50465204,"50465204","Cebolla bufalo enlatada o envasada"
gtin_50465205,"50465205","Cebolla bulbo enlatada o envasada"
gtin_50465206,"50465206","Cebolla cremosa enlatada o envasada"
gtin_50465207,"50465207","Cebolla amarillo expreso o – x enlatada o envasada"
gtin_50465208,"50465208","Cebolla kelsae enlatada o envasada"
gtin_50465209,"50465209","Cebolla gigante marshal globo fen enlatada o envasada"
gtin_50465210,"50465210","Cebolla perla enlatada o envasada"
gtin_50465211,"50465211","Cebolla baron rojo enlatada o envasada"
gtin_50465212,"50465212","Cebolla roja enlatada o envasada"
gtin_50465213,"50465213","Cebolla rijnsberger enlatada o envasada"
gtin_50465214,"50465214","Cebolla senshyu semi – globo amarillo enlatada o envasada"
gtin_50465215,"50465215","Cebolla sturon enlatada o envasada"
gtin_50465216,"50465216","Cebolla sturgatter enlatada o envasada"
gtin_50465217,"50465217","Cebolla dulce enlatada o envasada"
gtin_50465218,"50465218","Cebolla torpedo o rojo italiana enlatada o envasada"
gtin_50465219,"50465219","Cebolla roja guardada enlatada o envasada"
gtin_50465220,"50465220","Cebolla blanca guardada enlatada o envasada"
gtin_50465221,"50465221","Cebolla amarilla guardada enlatada o envasada"
gtin_50465300,"50465300","Maníes en lata o en frasco"
gtin_50465301,"50465301","Maní bambara enlatado o envasado"
gtin_50465302,"50465302","Maní florunner enlatado o envasado"
gtin_50465303,"50465303","Maní husa / kerstings enlatado o envasado"
gtin_50465304,"50465304","Maní español enlatado o envasado"
gtin_50465305,"50465305","Maní valencia enlatado o envasado"
gtin_50465306,"50465306","Maní virginia enlatado o envasado"
gtin_50465400,"50465400","Alverjas en lata o en frasco"
gtin_50465401,"50465401","Alverja casco morado enlatada o envasada"
gtin_50465402,"50465402","Alverja pinkeye enlatada o envasada"
gtin_50465403,"50465403","Alverja crowder enlatada o envasada"
gtin_50465404,"50465404","Alverja acre blanca enlatada o envasada"
gtin_50465405,"50465405","Alverja ojo negro enlatada o envasada"
gtin_50465406,"50465406","Alverja crema zipper enlatada o envasada"
gtin_50465500,"50465500","Pimientos en lata o en frasco"
gtin_50465501,"50465501","Pimentón ají enlatado o envasado"
gtin_50465502,"50465502","Pimentón  árbol enlatado o envasado"
gtin_50465503,"50465503","Pimentón queso enlatado o envasado"
gtin_50465504,"50465504","Pimentón chilaca enlatado o envasado"
gtin_50465505,"50465505","Pimentón cubanelles enlatado o envasado"
gtin_50465506,"50465506","Pimentón fresno enlatado o envasado"
gtin_50465507,"50465507","Pimentón kapia enlatado o envasado"
gtin_50465508,"50465508","Pimentón coreano enlatado o envasado"
gtin_50465509,"50465509","Pimentón manzano enlatado o envasado"
gtin_50465510,"50465510","Pimentón melrose enlatado o envasado"
gtin_50465511,"50465511","Pimentón chile amarillo enlatado o envasado"
gtin_50465512,"50465512","Pimentón aji dulce enlatado o envasado"
gtin_50465513,"50465513","Pimentón anaheim enlatado o envasado"
gtin_50465514,"50465514","Pimentón ancho enlatado o envasado"
gtin_50465515,"50465515","Pimentón campana enlatado o envasado"
gtin_50465516,"50465516","Pimentón cascabel enlatado o envasado"
gtin_50465517,"50465517","Pimentón cayenne enlatado o envasado"
gtin_50465518,"50465518","Pimentón anfitrión cereza enlatado o envasado"
gtin_50465519,"50465519","Pimentón chitespin enlatado o envasado"
gtin_50465520,"50465520","Pimentón dedo picante enlatado o envasado"
gtin_50465521,"50465521","Pimentón guajillo enlatado o envasado"
gtin_50465522,"50465522","Pimentón guerro enlatado o envasado"
gtin_50465523,"50465523","Pimentón habanero enlatado o envasado"
gtin_50465524,"50465524","Pimentón cera de hungria enlatado o envasado"
gtin_50465525,"50465525","Pimentón jalapeño enlatado o envasado"
gtin_50465526,"50465526","Pimentón picante largo enlatado o envasado"
gtin_50465527,"50465527","Pimentón marasol enlatado o envasado"
gtin_50465528,"50465528","Pimentón pasilla enlatado o envasado"
gtin_50465529,"50465529","Pimentón peperoncini enlatado o envasado"
gtin_50465530,"50465530","Pimentón pequin enlatado o envasado"
gtin_50465531,"50465531","Pimentón pimiento enlatado o envasado"
gtin_50465532,"50465532","Pimentón poblano enlatado o envasado"
gtin_50465533,"50465533","Pimentón scotch bonnet enlatado o envasado"
gtin_50465534,"50465534","Pimentón serrano enlatado o envasado"
gtin_50465535,"50465535","Pimentón tabasco enlatado o envasado"
gtin_50465536,"50465536","Pimentón tai  enlatado o envasado"
gtin_50465537,"50465537","Pimentón tepin enlatado o envasado"
gtin_50465600,"50465600","Papas en lata o en frasco"
gtin_50465601,"50465601","Papa blanca larga enlatada o envasada"
gtin_50465602,"50465602","Papa redonda blanca enlatada o envasada"
gtin_50465603,"50465603","Papa redonda roja enlatada o envasada"
gtin_50465604,"50465604","Papa  russet enlatada o envasada"
gtin_50465605,"50465605","Papa morada enlatada o envasada"
gtin_50465606,"50465606","Papa amarilla enlatada o envasada"
gtin_50465607,"50465607","Papa nueva enlatada o envasada"
gtin_50465608,"50465608","Papa especial enlatada o envasada"
gtin_50465700,"50465700","Nabos suecos en lata o en frasco"
gtin_50465701,"50465701","Nabo sueco acme enlatado o envasado"
gtin_50465702,"50465702","Nabo sueco angela enlatado o envasado"
gtin_50465703,"50465703","Nabo sueco el mejor enlatado o envasado"
gtin_50465704,"50465704","Nabo sueco marian enlatado o envasado"
gtin_50465800,"50465800","Vegetales marinos en lata o en frasco"
gtin_50465801,"50465801","Agar-agar enlatado o envasado"
gtin_50465802,"50465802","Arame  enlatada o envasada"
gtin_50465803,"50465803","Alga dulce enlatada o envasada"
gtin_50465804,"50465804","Habichuelas vert de mer enlatada o envasada"
gtin_50465805,"50465805","Hijiki enlatada o envasada"
gtin_50465806,"50465806","Musgo irlandés enlatada o envasada"
gtin_50465807,"50465807","Quelpo enlatado o envasado"
gtin_50465808,"50465808","Laver enlatado o envasado"
gtin_50465809,"50465809","Nori enlatado o envasado"
gtin_50465810,"50465810","Alga roja enlatada o envasada"
gtin_50465811,"50465811","Kale de mar enlatada o envasada"
gtin_50465812,"50465812","Lechuga de mar enlatada o envasada"
gtin_50465813,"50465813","Algas de mar enlatada o envasada"
gtin_50465814,"50465814","Spirulina enlatada o envasada"
gtin_50465815,"50465815","Susabi nuri enlatada o envasada"
gtin_50465816,"50465816","Wakame enlatada o envasada"
gtin_50465900,"50465900","Chalotes en lata o en frasco"
gtin_50465901,"50465901","Chalote atlántica enlatado o envasado"
gtin_50465902,"50465902","Chalote creación enlatado o envasado"
gtin_50465903,"50465903","Chalote drittler nido blanco enlatado o envasado"
gtin_50465904,"50465904","Chalote gigante mejorado amarillo enlatado o envasado"
gtin_50465905,"50465905","Chalote gourmet dorado enlatado o envasado"
gtin_50465906,"50465906","Chalote grise de bagnolet enlatado o envasado"
gtin_50465907,"50465907","Chalote hative de nort enlatado o envasado"
gtin_50465908,"50465908","Chalote pikant enlatado o envasado"
gtin_50465909,"50465909","Chalote papa roja enlatado o envasado"
gtin_50465910,"50465910","Chalote sante enlatado o envasado"
gtin_50465911,"50465911","Chalote topper enlatado o envasado"
gtin_50466000,"50466000","Alazanes en lata o en frasco"
gtin_50466001,"50466001","Alazán dock enlatada o envasada"
gtin_50466002,"50466002","Alazán jardín enlatada o envasada"
gtin_50466003,"50466003","Alazán oveja enlatada o envasada"
gtin_50466004,"50466004","Alazán madera enlatada o envasada"
gtin_50466100,"50466100","Espinacas en lata o en frasco"
gtin_50466101,"50466101","Espinaca americana enlatada o envasada"
gtin_50466102,"50466102","Espinaca bloomsdale enlatada o envasada"
gtin_50466103,"50466103","Espinaca invierno gigante enlatada o envasada"
gtin_50466104,"50466104","Espinaca horenso enlatada o envasada"
gtin_50466105,"50466105","Espinaca planta de hielo enlatada o envasada"
gtin_50466106,"50466106","Espinaca  cuarto de cordero enlatada o envasada"
gtin_50466107,"50466107","Espinaca malabra enlatada o envasada"
gtin_50466108,"50466108","Espinaca mendania enlatada o envasada"
gtin_50466109,"50466109","Espinaca nueva zelandia enlatada o envasada"
gtin_50466110,"50466110","Espinaca orach enlatada o envasada"
gtin_50466111,"50466111","Espinaca savoy enlatada o envasada"
gtin_50466112,"50466112","Espinaca hoja de sigma enlatada o envasada"
gtin_50466113,"50466113","Espinaca espacio enlatada o envasada"
gtin_50466114,"50466114","Espinaca trinidad enlatada o envasada"
gtin_50466115,"50466115","Espinaca agua enlatada o envasada"
gtin_50466116,"50466116","Espinaca de agua sesa"
gtin_50466200,"50466200","Calabazas en lata o en frasco"
gtin_50466201,"50466201","Calabaza boston enlatada o envasada"
gtin_50466202,"50466202","Calabaza buttemut enlatada o envasada"
gtin_50466203,"50466203","Calabaza costata romanesca enlatada o envasada"
gtin_50466204,"50466204","Calabaza crookneck enlatada o envasada"
gtin_50466205,"50466205","Calabaza  cucuzza enlatada o envasada"
gtin_50466206,"50466206","Calabaza  delicata enlatada o envasada"
gtin_50466207,"50466207","Calabaza  delisioso enlatada o envasada"
gtin_50466208,"50466208","Calabaza verano dorado cuello torcido enlatada o envasada "
gtin_50466209,"50466209","Calabaza prolífico temprano cuello recto enlatada o envasada"
gtin_50466210,"50466210","Calabaza  oro enlatada o envasada"
gtin_50466211,"50466211","Calabaza  jack pequeño enlatada o envasada"
gtin_50466212,"50466212","Calabaza  campo de kentucky enlatada o envasada"
gtin_50466213,"50466213","Calabaza marrow enlatada o envasada"
gtin_50466214,"50466214","Calabaza  medio oriente enlatada o envasada"
gtin_50466215,"50466215","Calabaza  miniatura enlatada o envasada"
gtin_50466216,"50466216","Calabaza  orangetti enlatada o envasada"
gtin_50466217,"50466217","Calabaza pattypan enlatada o envasada"
gtin_50466218,"50466218","Calabaza  rondini enlatada o envasada"
gtin_50466219,"50466219","Calabaza  redonda enlatada o envasada"
gtin_50466220,"50466220","Calabaza  espagueti enlatada o envasada"
gtin_50466221,"50466221","Calabaza  estripeti enlatada o envasada"
gtin_50466222,"50466222","Calabaza  molde dulce enlatada o envasada"
gtin_50466223,"50466223","Calabaza  empanada dulce enlatada o envasada"
gtin_50466224,"50466224","Calabaza  premio triple  enlatada o envasada"
gtin_50466225,"50466225","Calabaza waltham butternut enlatada o envasada"
gtin_50466226,"50466226","Calabaza  arbusto scallop amarillo enlatada o envasada"
gtin_50466227,"50466227","Calabaza cuello recto amarillo enlatada o envasada"
gtin_50466228,"50466228","Calabaza zafiro enlatada o envasada"
gtin_50466229,"50466229","Calabaza zucchini enlatada o envasada"
gtin_50466300,"50466300","Batatas en lata o en frasco"
gtin_50466301,"50466301","Batata beauregard enlatada o envasada"
gtin_50466302,"50466302","Batata centennial enlatada o envasada"
gtin_50466303,"50466303","Batata diane enlatada o envasada"
gtin_50466304,"50466304","Batata dulce garnet enlatada o envasada"
gtin_50466305,"50466305","Batata georgia dulce rojo enlatada o envasada"
gtin_50466306,"50466306","Batata  dorado enlatada o envasada"
gtin_50466307,"50466307","Batata hanna  enlatada o envasada"
gtin_50466308,"50466308","Batata japonés enlatada o envasada"
gtin_50466309,"50466309","Batata jersey enlatada o envasada"
gtin_50466310,"50466310","Batata joya enlatada o envasada"
gtin_50466311,"50466311","Batata meryland roja enlatada o envasada"
gtin_50466312,"50466312","Batata nema dorado enlatada o envasada"
gtin_50466313,"50466313","Batata o´henry enlatada o envasada"
gtin_50466314,"50466314","Batata okinawan enlatada o envasada"
gtin_50466315,"50466315","Batata naranja enlatada o envasada"
gtin_50466316,"50466316","Batata oriental enlatada o envasada"
gtin_50466317,"50466317","Batata jersey rojo enlatada o envasada"
gtin_50466318,"50466318","Batata mar rojo enlatada o envasada"
gtin_50466319,"50466319","Batata brillo rojo enlatada o envasada"
gtin_50466320,"50466320","Batata jersey amarillo enlatada o envasada"
gtin_50466400,"50466400","Tomates en lata o en frasco"
gtin_50466401,"50466401","Tomates ailsa craig enlatado o envasado"
gtin_50466402,"50466402","Tomates alicante enlatado o envasado"
gtin_50466403,"50466403","Tomates ciruela negra enlatado o envasado"
gtin_50466404,"50466404","Tomates vino de brandy enlatado o envasado"
gtin_50466405,"50466405","Tomates bella cereza enlatado o envasado"
gtin_50466406,"50466406","Tomates cereza enlatado o envasado"
gtin_50466407,"50466407","Tomates delicioso enlatado o envasado"
gtin_50466408,"50466408","Tomates dombito enlatado o envasado"
gtin_50466409,"50466409","Tomates delicia del jardín enlatado o envasado"
gtin_50466410,"50466410","Tomates uva enlatado o envasado"
gtin_50466411,"50466411","Tomates verde enlatado o envasado"
gtin_50466412,"50466412","Tomates super marmande enlatado o envasado"
gtin_50466413,"50466413","Tomates rayas naturales marvel enlatado o envasado"
gtin_50466414,"50466414","Tomates minibel enlatado o envasado"
gtin_50466415,"50466415","Tomates oaxacan enlatado o envasado"
gtin_50466416,"50466416","Tomates alerta roja enlatado o envasado"
gtin_50466417,"50466417","Tomates roma vf enlatado o envasado"
gtin_50466418,"50466418","Tomates marzano zan enlatado o envasado"
gtin_50466419,"50466419","Tomates shirley enlatado o envasado"
gtin_50466420,"50466420","Tomates siberia enlatado o envasado"
gtin_50466421,"50466421","Tomates super beefsteak enlatado o envasado"
gtin_50466422,"50466422","Tomates tigerella enlatado o envasado"
gtin_50466423,"50466423","Tomates tiny tim enlatado o envasado"
gtin_50466424,"50466424","Tomates tumbler enlatado o envasado"
gtin_50466425,"50466425","Tomates cocktail amarillo enlatado o envasado"
gtin_50466426,"50466426","Tomates forma de pera amarillo enlatado o envasado"
gtin_50466427,"50466427","Tomates perfección amarilla enlatado o envasado"
gtin_50466500,"50466500","Nabos en lata o en frasco"
gtin_50466501,"50466501","Nabo globo verde enlatado o envasado"
